,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country,class_rank
699,885,5 (10K-15K),hyundai,2012,61107,109.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,1396.0,1168.0,12.0,187.0,5.0,43.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,zwart,Black,,,hyundai,South Korea,5
700,886,1 (< 1K),volkswagen,2010,52538,105.0,hatchback,wit,benzine,Handgeschakeld,5.0,4.0,1197.0,988.0,9.7,190.0,5.0,28.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,1 (< 1K),500.0,volkswagen,Germany,1
701,887,1 (< 1K),porsche,2008,25000,355.0,coupe,zwart,benzine,Automaat,2.0,6.0,3824.0,1600.0,5.4,280.0,4.0,185.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,porsche,zwart,Black,1 (< 1K),500.0,porsche,Germany,1
702,889,4 (5K-10K),dacia,2014,97226,90.0,mpv,zwart,diesel,Handgeschakeld,5.0,4.0,1461.0,1065.0,12.0,173.0,5.0,266.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dacia,zwart,Black,4 (5K-10K),7500.0,dacia,Romania,4
703,890,2 (1K-2K),seat,2001,212131,116.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1984.0,1553.0,15.2,177.0,5.0,130.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,grijs,Gray,2 (1K-2K),1500.0,seat,Spain,2
704,891,2 (1K-2K),daewoo,2004,192598,105.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1598.0,1247.0,12.2,167.0,5.0,112.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daewoo,grijs,Gray,2 (1K-2K),1500.0,daewoo,South Korea,2
705,892,4 (5K-10K),fiat,2008,92721,101.0,hatchback,rood,benzine,Handgeschakeld,3.0,4.0,1368.0,905.0,10.5,182.0,4.0,53.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,rood,Red,4 (5K-10K),7500.0,fiat,Italy,4
706,893,2 (1K-2K),toyota,1998,228567,,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1587.0,1050.0,,,,1.0,,1,0,0,0,0,0,0,0,0,1,1,1,0,1,toyota,zwart,Black,2 (1K-2K),1500.0,toyota,Japan,2
707,894,4 (5K-10K),bmw,2003,158820,143.0,cabriolet,zwart,benzine,Automaat,2.0,4.0,1995.0,1515.0,11.0,206.0,4.0,107.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany,4
708,895,3 (2K-5K),opel,2010,329727,96.0,mpv,grijs,diesel,Handgeschakeld,2.0,4.0,1248.0,1063.0,99.9,,5.0,261.0,Euro5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
709,896,3 (2K-5K),volkswagen,2005,249995,140.0,mpv,zwart,diesel,Handgeschakeld,5.0,4.0,1968.0,1533.0,10.2,200.0,5.0,66.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany,3
710,897,2 (1K-2K),peugeot,2003,201000,90.0,hatchback,paars,diesel,Handgeschakeld,3.0,4.0,1997.0,1045.0,11.7,180.0,5.0,48.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,paars,Violet,2 (1K-2K),1500.0,peugeot,France,2
711,898,3 (2K-5K),peugeot,2010,92989,68.0,hatchback,zwart,benzine,Handgeschakeld,5.0,3.0,998.0,775.0,13.7,157.0,4.0,10.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France,3
712,899,2 (1K-2K),saab,2001,239141,150.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1985.0,1315.0,8.5,215.0,5.0,117.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,blauw,Blue,2 (1K-2K),1500.0,saab,Sweden,2
713,900,4 (5K-10K),volkswagen,2003,101232,75.0,cabriolet,zilver,benzine,Handgeschakeld,2.0,4.0,1390.0,1238.0,16.0,161.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zilver,Silver,4 (5K-10K),7500.0,volkswagen,Germany,4
714,901,4 (5K-10K),fiat,2010,101370,105.0,hatchback,wit,benzine,Handgeschakeld,5.0,4.0,1368.0,1050.0,10.8,185.0,5.0,38.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiat,wit,White,4 (5K-10K),7500.0,fiat,Italy,4
715,902,3 (2K-5K),opel,2005,158000,155.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,2198.0,1435.0,10.0,211.0,5.0,98.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,3 (2K-5K),2500.0,opel,Germany,3
716,903,3 (2K-5K),audi,2005,256000,105.0,hatchback,grijs,diesel,Handgeschakeld,3.0,4.0,1896.0,1270.0,11.4,187.0,5.0,42.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,3 (2K-5K),2500.0,audi,Germany,3
717,904,4 (5K-10K),opel,2005,135449,125.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1796.0,1165.0,94.0,204.0,2.0,89.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,4 (5K-10K),7500.0,opel,Germany,4
718,905,5 (10K-15K),mercedes-benz,2009,231084,232.0,stationwagon,zwart,diesel,Automaat,5.0,6.0,2987.0,1825.0,7.0,240.0,5.0,95.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,,,mercedes-benz,Germany,5
719,906,2 (1K-2K),daewoo,2003,126232,52.0,hatchback,groen,benzine,Handgeschakeld,4.0,3.0,796.0,751.0,17.6,144.0,5.0,47.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daewoo,groen,Green,2 (1K-2K),1500.0,daewoo,South Korea,2
720,907,2 (1K-2K),fiat,2000,134146,39.0,hatchback,blauw,benzine,Handgeschakeld,3.0,4.0,899.0,690.0,19.5,135.0,5.0,64.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,blauw,Blue,2 (1K-2K),1500.0,fiat,Italy,2
721,908,3 (2K-5K),ford,2006,192332,80.0,mpv,blauw,benzine,Handgeschakeld,5.0,4.0,1388.0,1034.0,13.7,163.0,,58.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ford,blauw,Blue,3 (2K-5K),2500.0,ford,United States,3
722,909,4 (5K-10K),renault,2012,199520,110.0,stationwagon,zwart,diesel,Handgeschakeld,5.0,4.0,1461.0,1283.0,12.4,190.0,5.0,257.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,4 (5K-10K),7500.0,renault,France,4
723,912,6 (> 15K),mercedes-benz,2014,67100,258.0,sedan,zilver,diesel,Automaat,4.0,6.0,2987.0,1855.0,7.0,250.0,5.0,50.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zilver,Silver,6 (> 15K),,mercedes-benz,Germany,6
724,913,4 (5K-10K),mercedes-benz,2008,983342,109.0,,wit,diesel,Automaat,,4.0,2148.0,,,,9.0,1.0,Euro4,0,1,0,0,0,1,0,0,1,1,1,0,0,0,mercedes-benz,wit,White,4 (5K-10K),7500.0,mercedes-benz,Germany,4
725,915,3 (2K-5K),hyundai,2005,134873,63.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1086.0,930.0,99.9,,5.0,37.0,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,hyundai,grijs,Gray,3 (2K-5K),2500.0,hyundai,South Korea,3
726,917,5 (10K-15K),peugeot,2015,50791,82.0,,wit,benzine,Handgeschakeld,,3.0,1199.0,1020.0,12.0,175.0,5.0,18.0,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,peugeot,wit,White,,,peugeot,France,5
727,918,1 (< 1K),volkswagen,1999,333447,150.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1781.0,1633.0,12.0,194.0,5.0,145.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,1 (< 1K),500.0,volkswagen,Germany,1
728,919,2 (1K-2K),skoda,2002,177631,68.0,sedan,grijs,benzine,Handgeschakeld,4.0,4.0,1397.0,1070.0,15.8,164.0,5.0,77.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skoda,grijs,Gray,2 (1K-2K),1500.0,skoda,Czech Republic,2
729,921,3 (2K-5K),renault,2008,73794,75.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1149.0,1065.0,13.4,167.0,5.0,43.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France,3
730,922,3 (2K-5K),renault,2004,154087,,mpv,zwart,benzine,Handgeschakeld,4.0,4.0,1149.0,,13.0,,5.0,1.0,Euro3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France,3
731,923,3 (2K-5K),peugeot,2005,295131,107.0,mpv,grijs,diesel,Automaat,5.0,4.0,1997.0,1643.0,17.0,167.0,6.0,114.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
732,925,4 (5K-10K),mercedes-benz,2007,259611,122.0,stationwagon,zwart,diesel,Automaat,5.0,4.0,2148.0,1485.0,12.0,197.0,5.0,92.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,4 (5K-10K),7500.0,mercedes-benz,Germany,4
733,926,2 (1K-2K),opel,2001,217351,145.0,sedan,blauw,benzine,Handgeschakeld,4.0,4.0,2198.0,1505.0,99.9,,5.0,135.0,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
734,929,2 (1K-2K),opel,2000,173379,84.0,hatchback,blauw,benzine,Handgeschakeld,4.0,4.0,1598.0,1063.0,13.0,180.0,5.0,75.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
735,930,6 (> 15K),kia,2015,63247,135.0,stationwagon,wit,benzine,Handgeschakeld,5.0,4.0,1591.0,1196.0,10.0,192.0,5.0,38.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,wit,White,6 (> 15K),,kia,South Korea,6
736,931,4 (5K-10K),bmw,2009,177107,136.0,sedan,zwart,diesel,Handgeschakeld,4.0,4.0,1995.0,1405.0,10.0,210.0,5.0,27.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany,4
737,932,4 (5K-10K),toyota,2002,192324,187.0,sedan,grijs,benzine,Automaat,4.0,6.0,2995.0,1475.0,91.0,,5.0,166.0,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,toyota,grijs,Gray,4 (5K-10K),7500.0,toyota,Japan,4
738,934,3 (2K-5K),citroen,2010,92293,68.0,hatchback,grijs,benzine,Handgeschakeld,4.0,3.0,998.0,805.0,13.7,157.0,4.0,7.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France,3
739,935,2 (1K-2K),seat,2000,343101,101.0,hatchback,blauw,benzine,,,,,,,,,1.0,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,seat,blauw,Blue,2 (1K-2K),1500.0,seat,Spain,2
740,936,1 (< 1K),seat,2000,205764,75.0,stationwagon,rood,benzine,Handgeschakeld,4.0,4.0,1598.0,1044.0,99.9,,5.0,82.0,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,seat,rood,Red,1 (< 1K),500.0,seat,Spain,1
741,938,5 (10K-15K),jeep,2000,95000,178.0,,zwart,benzine,Automaat,,6.0,4000.0,1545.0,,,,1.0,,0,1,0,0,0,1,0,0,0,1,1,1,0,1,jeep,zwart,Black,,,jeep,United States,5
742,939,2 (1K-2K),volkswagen,2000,195677,116.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1984.0,1180.0,10.7,192.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zwart,Black,2 (1K-2K),1500.0,volkswagen,Germany,2
743,940,4 (5K-10K),peugeot,2011,197536,163.0,,zwart,diesel,Automaat,,4.0,1997.0,1578.0,12.3,,5.0,78.0,Euro5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,peugeot,zwart,Black,4 (5K-10K),7500.0,peugeot,France,4
744,941,6 (> 15K),chrysler,2006,130260,431.0,sedan,wit,benzine,Automaat,5.0,8.0,6100.0,,,300.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,chrysler,wit,White,6 (> 15K),,chrysler,United States,6
745,942,1 (< 1K),citroen,2000,198663,50.0,hatchback,grijs,benzine,Handgeschakeld,2.0,4.0,954.0,780.0,20.8,149.0,5.0,53.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,1 (< 1K),500.0,citroen,France,1
746,943,3 (2K-5K),toyota,2004,93033,88.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1299.0,,,175.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
747,944,4 (5K-10K),land,2005,195096,190.0,,grijs,diesel,Automaat,,6.0,2720.0,2430.0,13.0,193.0,5.0,174.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,land-rover,grijs,Gray,4 (5K-10K),7500.0,land-rover,United Kingdom,4
748,945,5 (10K-15K),volvo,2012,157545,165.0,stationwagon,grijs,diesel,Automaat,5.0,5.0,1984.0,1575.0,10.0,205.0,5.0,53.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,,,volvo,South Korea,5
749,946,3 (2K-5K),saab,2004,226731,150.0,sedan,zwart,benzine,Handgeschakeld,4.0,4.0,1998.0,1410.0,9.5,210.0,5.0,99.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,zwart,Black,3 (2K-5K),2500.0,saab,Sweden,3
750,947,3 (2K-5K),opel,2007,156219,80.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1229.0,1028.0,13.9,170.0,,43.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
751,948,3 (2K-5K),toyota,2004,292641,116.0,mpv,goud,diesel,Handgeschakeld,5.0,4.0,1995.0,1460.0,12.6,180.0,5.0,69.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,goud,Gold,3 (2K-5K),2500.0,toyota,Japan,3
752,949,3 (2K-5K),citroen,2007,283765,109.0,hatchback,blauw,lpg g3,Automaat,5.0,4.0,1587.0,1140.0,12.8,185.0,5.0,76.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,blauw,Blue,3 (2K-5K),2500.0,citroen,France,3
753,950,3 (2K-5K),renault,2003,157698,75.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1149.0,885.0,13.0,170.0,,245.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France,3
754,953,1 (< 1K),daihatsu,2004,203889,58.0,hatchback,rood,benzine,Handgeschakeld,2.0,3.0,989.0,,,,4.0,1.0,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,daihatsu,rood,Red,1 (< 1K),500.0,daihatsu,Japan,1
755,955,5 (10K-15K),mercedes-benz,2007,92587,184.0,cabriolet,zwart,benzine,Automaat,2.0,4.0,1795.0,1315.0,8.0,232.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,zwart,Black,,,mercedes-benz,Germany,5
756,956,4 (5K-10K),ford,2014,9054,,,geel,benzine,Handgeschakeld,3.0,,,,,,,1.0,,1,1,0,0,0,0,1,1,1,1,1,1,0,1,ford,geel,Yellow,4 (5K-10K),7500.0,ford,United States,4
757,958,4 (5K-10K),suzuki,2011,52849,120.0,stationwagon,zwart,benzine,Handgeschakeld,4.0,4.0,1586.0,1115.0,10.7,185.0,5.0,45.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suzuki,zwart,Black,4 (5K-10K),7500.0,suzuki,Japan,4
758,959,2 (1K-2K),saab,1997,230152,,hatchback,blauw,benzine,Handgeschakeld,2.0,,,1278.0,99.9,,,1.0,,1,0,0,0,0,0,1,1,0,0,1,1,0,1,saab,blauw,Blue,2 (1K-2K),1500.0,saab,Sweden,2
759,960,3 (2K-5K),mitsubishi,2006,169213,136.0,,grijs,benzine,Handgeschakeld,,4.0,1997.0,1415.0,,,5.0,119.0,Euro4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,mitsubishi,grijs,Gray,3 (2K-5K),2500.0,mitsubishi,Japan,3
760,961,6 (> 15K),bmw,2015,11985,191.0,mpv,wit,diesel,Automaat,5.0,4.0,1995.0,1430.0,7.5,225.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,wit,White,6 (> 15K),,bmw,Germany,6
761,962,3 (2K-5K),hyundai,2009,232595,116.0,hatchback,zwart,diesel,Handgeschakeld,5.0,4.0,1582.0,1131.0,10.7,190.0,5.0,19.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,zwart,Black,3 (2K-5K),2500.0,hyundai,South Korea,3
762,963,3 (2K-5K),volvo,2005,309090,136.0,stationwagon,blauw,diesel,Handgeschakeld,5.0,4.0,1997.0,1370.0,9.6,210.0,5.0,57.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,blauw,Blue,3 (2K-5K),2500.0,volvo,South Korea,3
763,964,5 (10K-15K),audi,2010,180789,179.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1984.0,1470.0,8.0,228.0,5.0,58.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,,,audi,Germany,5
764,965,2 (1K-2K),ford,2004,253178,116.0,stationwagon,beige,diesel,Handgeschakeld,5.0,,1753.0,1180.0,,,,1.0,Euro3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,ford,beige,Beige,2 (1K-2K),1500.0,ford,United States,2
765,966,4 (5K-10K),toyota,2010,105400,69.0,hatchback,blauw,benzine,Handgeschakeld,5.0,3.0,998.0,960.0,15.7,155.0,5.0,19.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,blauw,Blue,4 (5K-10K),7500.0,toyota,Japan,4
766,967,5 (10K-15K),citroen,2007,195097,204.0,sedan,grijs,diesel,Automaat,4.0,6.0,2720.0,1846.0,8.9,230.0,5.0,134.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,grijs,Gray,,,citroen,France,5
767,968,2 (1K-2K),seat,2003,275476,125.0,hatchback,geel,benzine,Handgeschakeld,5.0,4.0,1781.0,1221.0,10.3,200.0,5.0,96.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,geel,Yellow,2 (1K-2K),1500.0,seat,Spain,2
768,969,4 (5K-10K),kia,2008,100114,122.0,hatchback,blauw,benzine,Automaat,5.0,4.0,1591.0,1191.0,11.0,187.0,5.0,69.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,blauw,Blue,4 (5K-10K),7500.0,kia,South Korea,4
769,970,4 (5K-10K),opel,2008,237648,150.0,mpv,grijs,benzine,Automaat,4.0,4.0,2198.0,1495.0,11.6,190.0,7.0,108.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany,4
770,971,6 (> 15K),renault,2015,83100,90.0,,grijs,diesel,Handgeschakeld,,4.0,1461.0,1145.0,13.1,171.0,5.0,262.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,renault,grijs,Gray,6 (> 15K),,renault,France,6
771,972,2 (1K-2K),fiat,1999,91000,58.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1242.0,855.0,14.5,160.0,5.0,65.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiat,blauw,Blue,2 (1K-2K),1500.0,fiat,Italy,2
772,973,3 (2K-5K),renault,2005,353380,150.0,mpv,zwart,diesel,Handgeschakeld,5.0,4.0,2188.0,,,190.0,7.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,renault,zwart,Black,3 (2K-5K),2500.0,renault,France,3
773,975,3 (2K-5K),volvo,2007,473878,220.0,stationwagon,paars,diesel,Handgeschakeld,5.0,5.0,2400.0,1536.0,7.5,235.0,5.0,83.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,paars,Violet,3 (2K-5K),2500.0,volvo,South Korea,3
774,976,4 (5K-10K),citroen,2005,35077,109.0,hatchback,beige,benzine,Automaat,5.0,4.0,1587.0,1079.0,12.6,190.0,5.0,52.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,beige,Beige,4 (5K-10K),7500.0,citroen,France,4
775,977,4 (5K-10K),fiat,2012,60798,86.0,hatchback,wit,benzine,Handgeschakeld,2.0,2.0,875.0,,,173.0,4.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,fiat,wit,White,4 (5K-10K),7500.0,fiat,Italy,4
776,978,3 (2K-5K),opel,2004,190844,156.0,stationwagon,grijs,benzine,Handgeschakeld,4.0,4.0,2198.0,1430.0,99.9,212.0,5.0,98.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
777,980,3 (2K-5K),opel,2003,177668,101.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1598.0,1145.0,12.0,183.0,5.0,74.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
778,981,6 (> 15K),bmw,2010,223712,245.0,sedan,zwart,diesel,Automaat,4.0,6.0,2993.0,1695.0,6.3,250.0,5.0,64.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,zwart,Black,6 (> 15K),,bmw,Germany,6
779,982,4 (5K-10K),mercedes-benz,2005,261044,177.0,stationwagon,groen,diesel,Automaat,5.0,5.0,2685.0,1755.0,9.0,220.0,5.0,97.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,groen,Green,4 (5K-10K),7500.0,mercedes-benz,Germany,4
780,983,1 (< 1K),renault,2005,196896,113.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1598.0,1190.0,11.3,190.0,5.0,68.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,1 (< 1K),500.0,renault,France,1
781,984,6 (> 15K),volkswagen,2013,23997,200.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1984.0,1369.0,8.0,223.0,4.0,112.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,grijs,Gray,6 (> 15K),,volkswagen,Germany,6
782,985,3 (2K-5K),kia,2006,241000,143.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,1975.0,1269.0,9.0,208.0,5.0,84.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,zwart,Black,3 (2K-5K),2500.0,kia,South Korea,3
783,986,4 (5K-10K),bmw,2000,83769,116.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1995.0,,10.3,200.0,5.0,22.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,bmw,blauw,Blue,4 (5K-10K),7500.0,bmw,Germany,4
784,987,6 (> 15K),r-design,2013,149994,114.0,hatchback,grijs,diesel,Handgeschakeld,5.0,4.0,1560.0,,,190.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,volvo,grijs,Gray,6 (> 15K),,volvo,South Korea,6
785,988,2 (1K-2K),volkswagen,2000,268500,116.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1984.0,1172.0,10.5,195.0,5.0,96.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany,2
786,990,1 (< 1K),peugeot,1998,189712,89.0,sedan,blauw,benzine,,4.0,4.0,1587.0,1075.0,99.9,,,1.0,,0,0,0,0,1,0,0,0,0,0,1,1,0,1,peugeot,blauw,Blue,1 (< 1K),500.0,peugeot,France,1
787,991,3 (2K-5K),fiat,2006,220721,95.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1368.0,1050.0,11.4,178.0,5.0,46.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,grijs,Gray,3 (2K-5K),2500.0,fiat,Italy,3
788,992,1 (< 1K),renault,1999,174128,58.0,hatchback,rood,benzine,Handgeschakeld,4.0,4.0,1149.0,875.0,,,5.0,1.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,renault,rood,Red,1 (< 1K),500.0,renault,France,1
789,993,2 (1K-2K),mercedes-benz,1996,275610,,cabriolet,zwart,benzine,Handgeschakeld,3.0,4.0,,1530.0,93.0,,,1.0,,1,0,0,0,0,0,0,1,0,0,1,1,0,1,mercedes-benz,zwart,Black,2 (1K-2K),1500.0,mercedes-benz,Germany,2
790,994,6 (> 15K),bmw,2012,135289,163.0,coupe,grijs,benzine,Automaat,2.0,4.0,1995.0,,,225.0,4.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
791,995,3 (2K-5K),toyota,2009,100576,68.0,hatchback,grijs,benzine,Handgeschakeld,5.0,3.0,998.0,805.0,14.2,157.0,4.0,10.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
792,996,3 (2K-5K),toyota,2009,69410,68.0,hatchback,grijs,benzine,Automaat,4.0,3.0,998.0,815.0,14.9,157.0,4.0,11.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
793,997,4 (5K-10K),peugeot,2006,194359,204.0,coupe,grijs,diesel,Automaat,2.0,6.0,2720.0,1699.0,8.5,230.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France,4
