,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country
564,718,6 (> 15K),volvo,2014,77420,150,stationwagon,zwart,benzine,Automaat,4,4,1596,1450,10.4,205,5,71,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,6 (> 15K),,volvo,South Korea
565,719,3 (2K-5K),mazda,2002,206709,101,mpv,blauw,benzine,Handgeschakeld,5,4,1840,,,175,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,mazda,blauw,Blue,3 (2K-5K),2500.0,mazda,Japan
566,720,5 (10K-15K),nissan,2014,62101,109,hatchback,wit,,"1 versnellingen, Automaat",5,,,1405,12.0,144,5,1,,0,0,0,1,0,0,1,1,0,0,0,0,0,1,nissan,wit,White,,,nissan,Japan
567,721,3 (2K-5K),chevrolet,2008,81599,72,hatchback,zwart,benzine,Handgeschakeld,3,4,1150,,,157,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,chevrolet,zwart,Black,3 (2K-5K),2500.0,chevrolet,United States
568,723,5 (10K-15K),mercedes-benz,1999,198069,354,stationwagon,blauw,benzine,Automaat,5,8,5439,1710,5.9,250,5,201,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,blauw,Blue,,,mercedes-benz,Germany
569,724,4 (5K-10K),seat,2009,114100,105,hatchback,rood,diesel,Automaat,5,4,1896,1295,11.7,185,5,58,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,rood,Red,4 (5K-10K),7500.0,seat,Spain
570,725,6 (> 15K),volkswagen,2014,32834,122,stationwagon,wit,benzine,Automaat,5,4,1395,,,203,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,volkswagen,wit,White,6 (> 15K),,volkswagen,Germany
571,726,2 (1K-2K),renault,2003,205920,113,hatchback,grijs,benzine,Handgeschakeld,4,4,1598,1150,10.9,192,5,67,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,2 (1K-2K),1500.0,renault,France
572,727,4 (5K-10K),volkswagen,2008,181000,140,hatchback,blauw,benzine,Automaat,5,4,1387,1289,8.8,203,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,4 (5K-10K),7500.0,volkswagen,Germany
573,729,4 (5K-10K),mazda,2004,97389,192,sedan,grijs,benzine,Handgeschakeld,4,,1308,1820,72.0,223,4,170,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mazda,grijs,Gray,4 (5K-10K),7500.0,mazda,Japan
574,730,6 (> 15K),audi,2015,85874,136,sedan,grijs,diesel,Handgeschakeld,4,4,1968,1515,9.3,215,5,8,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,6 (> 15K),,audi,Germany
575,731,1 (< 1K),audi,1997,213847,,hatchback,geel,benzine,Handgeschakeld,2,4,,1065,99.9,,,1,,1,0,0,0,0,0,0,1,0,0,1,1,0,1,audi,geel,Yellow,1 (< 1K),500.0,audi,Germany
576,732,6 (> 15K),audi,2008,145279,266,hatchback,zwart,benzine,Handgeschakeld,3,4,1984,1430,5.7,250,5,121,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,6 (> 15K),,audi,Germany
577,733,1 (< 1K),peugeot,2001,230850,109,hatchback,geel,benzine,Handgeschakeld,5,4,1587,1168,10.7,190,5,73,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,geel,Yellow,1 (< 1K),500.0,peugeot,France
578,734,2 (1K-2K),volvo,2001,461949,116,stationwagon,zilver,diesel,Handgeschakeld,5,4,1870,1295,10.5,195,5,46,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,zilver,Silver,2 (1K-2K),1500.0,volvo,South Korea
579,737,5 (10K-15K),opel,2010,118992,,sedan,rood,diesel,Automaat,5,4,,,,,5,1,,1,0,0,0,0,0,0,1,1,1,1,0,0,1,opel,rood,Red,,,opel,Germany
580,739,5 (10K-15K),bmw,2012,227863,163,sedan,zwart,diesel,Automaat,4,4,1995,1405,,,,1,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,bmw,zwart,Black,,,bmw,Germany
581,740,6 (> 15K),mercedes-benz,2014,39238,116,sedan,grijs,diesel,Handgeschakeld,4,4,1598,1385,11.1,205,5,266,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
582,741,5 (10K-15K),volkswagen,2003,63500,275,sedan,zilver,benzine,Automaat,4,8,3999,1716,7.8,250,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zilver,Silver,,,volkswagen,Germany
583,745,3 (2K-5K),peugeot,2008,213190,120,stationwagon,zwart,benzine,Handgeschakeld,5,4,1598,1202,11.0,200,5,54,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France
584,746,4 (5K-10K),fiat,2000,19654,39,hatchback,wit,benzine,Handgeschakeld,3,4,899,690,19.5,135,5,1,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,wit,White,4 (5K-10K),7500.0,fiat,Italy
585,747,4 (5K-10K),renault,2012,78136,101,stationwagon,wit,benzine,Handgeschakeld,5,4,1598,1180,,,5,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,renault,wit,White,4 (5K-10K),7500.0,renault,France
586,748,5 (10K-15K),peugeot,2014,86576,120,hatchback,grijs,diesel,Handgeschakeld,5,4,1560,1160,10.0,196,5,251,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,,,peugeot,France
587,749,6 (> 15K),porsche,2009,137153,256,cabriolet,zwart,benzine,Handgeschakeld,2,6,2893,1310,6.0,263,2,125,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,porsche,zwart,Black,6 (> 15K),,porsche,Germany
588,750,5 (10K-15K),mercedes-benz,2013,158900,120,stationwagon,grijs,diesel,Automaat,5,4,2143,1545,11.1,200,5,44,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany
589,751,3 (2K-5K),renault,2002,136339,97,hatchback,blauw,benzine,Handgeschakeld,5,4,1390,1055,12.0,184,5,69,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,3 (2K-5K),2500.0,renault,France
590,753,3 (2K-5K),opel,2004,170000,75,hatchback,grijs,benzine,Handgeschakeld,3,4,1199,910,13.0,170,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany
591,754,3 (2K-5K),renault,2005,181841,135,mpv,groen,benzine,Automaat,5,4,1998,1505,12.1,190,7,109,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,groen,Green,3 (2K-5K),2500.0,renault,France
592,755,6 (> 15K),toyota,2011,74238,158,,grijs,benzine,Handgeschakeld,,4,1987,1489,10.0,185,5,78,Euro4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,toyota,grijs,Gray,6 (> 15K),,toyota,Japan
593,757,2 (1K-2K),toyota,2000,164747,86,hatchback,grijs,benzine,Handgeschakeld,5,4,1299,865,12.1,175,5,48,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,2 (1K-2K),1500.0,toyota,Japan
594,758,3 (2K-5K),volkswagen,2005,154874,150,mpv,zwart,benzine,Handgeschakeld,5,4,1984,1484,10.4,201,5,94,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany
595,760,1 (< 1K),alfa,1996,377000,125,sedan,zilver,diesel,Handgeschakeld,4,4,2499,1428,,,5,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,alfa,zilver,Silver,1 (< 1K),500.0,alfa,Italy
596,761,5 (10K-15K),volkswagen,2014,97151,105,stationwagon,blauw,diesel,Handgeschakeld,5,4,1598,1447,12.5,193,5,15,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,,,volkswagen,Germany
597,762,1 (< 1K),volkswagen,1998,235432,100,hatchback,blauw,benzine,Handgeschakeld,5,4,1595,1092,,,,91,Euro2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,volkswagen,blauw,Blue,1 (< 1K),500.0,volkswagen,Germany
598,763,3 (2K-5K),peugeot,2002,190843,109,cabriolet,grijs,benzine,Handgeschakeld,2,4,1587,1115,10.6,193,4,1,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
599,764,6 (> 15K),ssangyong,2015,69035,128,,wit,benzine,Handgeschakeld,,4,1597,1245,12.0,170,5,53,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ssangyong,wit,White,6 (> 15K),,ssangyong,South Korea
600,765,3 (2K-5K),citroen,2007,283765,109,hatchback,blauw,lpg g3,Automaat,5,4,1587,1140,12.8,185,5,76,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,blauw,Blue,3 (2K-5K),2500.0,citroen,France
601,766,1 (< 1K),seat,1998,256266,75,hatchback,zwart,benzine,Handgeschakeld,3,4,1598,950,12.7,167,5,77,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zwart,Black,1 (< 1K),500.0,seat,Spain
602,767,6 (> 15K),porsche,2011,34897,385,coupe,wit,benzine,Automaat,2,6,3800,1585,4.5,295,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,porsche,wit,White,6 (> 15K),,porsche,Germany
603,769,3 (2K-5K),volvo,2000,310000,170,stationwagon,zilver,benzine,Handgeschakeld,5,5,2435,1505,9.0,210,,114,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,volvo,zilver,Silver,3 (2K-5K),2500.0,volvo,South Korea
604,770,6 (> 15K),mercedes-benz,2013,151266,109,mpv,grijs,diesel,Automaat,5,4,1461,1405,11.0,190,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
605,771,2 (1K-2K),renault,2003,225390,120,stationwagon,groen,diesel,Handgeschakeld,5,4,1870,,,197,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,renault,groen,Green,2 (1K-2K),1500.0,renault,France
606,772,3 (2K-5K),kia,2004,138820,82,hatchback,grijs,benzine,Handgeschakeld,5,4,1343,1044,14.0,165,5,62,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,grijs,Gray,3 (2K-5K),2500.0,kia,South Korea
607,773,4 (5K-10K),renault,2003,145583,120,stationwagon,groen,diesel,Handgeschakeld,5,4,1870,1460,10.9,197,5,56,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,renault,groen,Green,4 (5K-10K),7500.0,renault,France
608,774,3 (2K-5K),renault,2006,151096,113,mpv,grijs,benzine,Handgeschakeld,5,4,1598,1420,13.0,185,5,81,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France
609,775,2 (1K-2K),renault,2001,225516,98,hatchback,zwart,benzine,5 versnellingen,2,4,1390,955,,,5,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,renault,zwart,Black,2 (1K-2K),1500.0,renault,France
610,778,4 (5K-10K),mercedes-benz,2007,229101,163,sedan,zilver,diesel,Handgeschakeld,4,4,2143,1500,8.4,232,,20,Euro5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,zilver,Silver,4 (5K-10K),7500.0,mercedes-benz,Germany
611,779,3 (2K-5K),toyota,2001,201000,125,terreinwagen,groen,benzine,Handgeschakeld,5,4,1794,1180,12.2,175,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,toyota,groen,Green,3 (2K-5K),2500.0,toyota,Japan
612,781,4 (5K-10K),suzuki,2007,56275,103,hatchback,grijs,benzine,Handgeschakeld,5,4,1586,1145,,,5,73,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,suzuki,grijs,Gray,4 (5K-10K),7500.0,suzuki,Japan
613,783,6 (> 15K),volvo,2012,168777,164,,blauw,diesel,Automaat,,5,2400,1715,99.9,190,5,83,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,volvo,blauw,Blue,6 (> 15K),,volvo,South Korea
614,784,3 (2K-5K),mercedes-benz,2002,443831,143,coupe,grijs,diesel,Automaat,3,4,2148,1430,10.5,215,4,81,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,3 (2K-5K),2500.0,mercedes-benz,Germany
615,785,5 (10K-15K),mercedes,2000,80000,218,cabriolet,grijs,benzine,Automaat,2,6,3200,1350,,,2,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany
616,786,6 (> 15K),bmw,2002,110406,325,coupe,zilver,benzine,Handgeschakeld,3,6,3246,1365,5.0,250,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,zilver,Silver,6 (> 15K),,bmw,Germany
617,787,1 (< 1K),citroen,1999,202046,110,hatchback,blauw,benzine,Handgeschakeld,5,4,1761,1090,10.7,195,5,102,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,blauw,Blue,1 (< 1K),500.0,citroen,France
618,788,6 (> 15K),porsche,2006,119871,239,cabriolet,grijs,benzine,Handgeschakeld,2,6,2687,1295,6.4,256,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,porsche,grijs,Gray,6 (> 15K),,porsche,Germany
619,789,3 (2K-5K),volkswagen,2007,146734,54,hatchback,blauw,benzine,Handgeschakeld,3,3,1198,989,17.5,152,5,42,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany
620,790,5 (10K-15K),opel,2015,47509,69,hatchback,rood,benzine,Handgeschakeld,3,4,1229,986,14.9,165,4,19,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,rood,Red,,,opel,Germany
621,792,6 (> 15K),mercedes-benz,2015,17980,510,stationwagon,zwart,benzine,Automaat,5,8,3982,,,250,,1,,0,0,0,0,0,0,0,0,1,1,0,1,0,1,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
622,793,1 (< 1K),alfa,2007,202959,120,hatchback,zwart,diesel,Handgeschakeld,4,4,1910,1285,9.6,195,5,57,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alfa,zwart,Black,1 (< 1K),500.0,alfa,Italy
623,794,5 (10K-15K),volkswagen,2011,141451,105,sedan,blauw,diesel,Handgeschakeld,4,4,1598,1399,12.0,195,5,18,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,,,volkswagen,Germany
624,795,6 (> 15K),volvo,2011,41517,203,sedan,zwart,benzine,Automaat,4,4,1999,1470,8.0,230,5,97,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,6 (> 15K),,volvo,South Korea
625,796,6 (> 15K),porsche,2002,178322,320,cabriolet,grijs,benzine,Handgeschakeld,2,6,3596,1590,52.0,285,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,porsche,grijs,Gray,6 (> 15K),,porsche,Germany
626,797,3 (2K-5K),renault,2007,133205,75,mpv,zwart,benzine,Handgeschakeld,5,4,1149,1055,13.5,163,5,44,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France
627,798,5 (10K-15K),ford,2015,15175,67,hatchback,blauw,benzine,Handgeschakeld,5,3,998,955,17.0,155,5,266,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,,,ford,United States
628,799,6 (> 15K),bmw,2012,99139,184,stationwagon,blauw,diesel,Automaat,5,4,1995,1690,8.3,220,5,33,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,blauw,Blue,6 (> 15K),,bmw,Germany
629,801,4 (5K-10K),peugeot,2015,19686,69,hatchback,wit,benzine,Handgeschakeld,5,3,998,,,157,4,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,peugeot,wit,White,4 (5K-10K),7500.0,peugeot,France
630,802,6 (> 15K),mercedes-benz,2009,295131,232,coupe,grijs,diesel,Automaat,2,6,2987,1630,67.0,250,4,83,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
631,803,3 (2K-5K),peugeot,2006,180691,136,stationwagon,blauw,benzine,Handgeschakeld,5,4,1997,1445,10.0,208,5,101,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,blauw,Blue,3 (2K-5K),2500.0,peugeot,France
632,804,3 (2K-5K),bmw,2000,296072,150,stationwagon,blauw,benzine,Handgeschakeld,5,6,1991,1400,10.2,214,5,119,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,blauw,Blue,3 (2K-5K),2500.0,bmw,Germany
633,806,6 (> 15K),volkswagen,2015,6221,211,cabriolet,blauw,benzine,Automaat,2,4,1984,,7.4,227,4,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,volkswagen,blauw,Blue,6 (> 15K),,volkswagen,Germany
634,807,4 (5K-10K),audi,2008,128442,190,sedan,grijs,diesel,6 versnellingen,4,6,2698,1570,7.7,226,5,80,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,4 (5K-10K),7500.0,audi,Germany
635,808,4 (5K-10K),opel,2004,25728,,hatchback,zilver,benzine,Handgeschakeld,5,4,1400,,,,5,1,,1,0,0,0,0,0,0,0,1,1,1,0,0,1,opel,zilver,Silver,4 (5K-10K),7500.0,opel,Germany
636,809,3 (2K-5K),peugeot,2003,119769,109,cabriolet,grijs,benzine,Handgeschakeld,2,4,1587,,,193,4,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
637,811,3 (2K-5K),volkswagen,2005,265000,105,sedan,blauw,diesel,Handgeschakeld,4,4,1896,1397,12.0,188,5,58,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany
638,812,3 (2K-5K),volkswagen,2006,177910,,hatchback,grijs,benzine,Handgeschakeld,3,,,870,,,,1,,1,0,0,0,0,0,1,1,0,1,1,1,0,1,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany
639,813,4 (5K-10K),opel,2008,106825,90,hatchback,grijs,benzine,Automaat,3,4,1364,1065,14.8,166,5,67,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany
640,814,3 (2K-5K),chevrolet,2009,131869,52,hatchback,blauw,benzine,Handgeschakeld,5,3,796,750,18.0,145,5,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,chevrolet,blauw,Blue,3 (2K-5K),2500.0,chevrolet,United States
641,816,3 (2K-5K),seat,2003,171081,75,stationwagon,grijs,benzine,Handgeschakeld,4,4,1390,1031,99.9,,5,70,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,seat,grijs,Gray,3 (2K-5K),2500.0,seat,Spain
642,817,4 (5K-10K),opel,2011,130481,83,hatchback,grijs,lpg g3,Handgeschakeld,3,,1229,1063,99.9,,5,14,Euro5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany
643,820,6 (> 15K),mercedes-benz,2010,183000,136,stationwagon,bruin,diesel,Handgeschakeld,5,4,2143,1535,9.6,209,5,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,bruin,Brown,6 (> 15K),,mercedes-benz,Germany
644,822,3 (2K-5K),hyundai,2005,95863,63,hatchback,grijs,benzine,5 versnellingen,5,4,1086,969,16.1,150,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hyundai,grijs,Gray,3 (2K-5K),2500.0,hyundai,South Korea
645,823,3 (2K-5K),opel,2007,141089,80,,blauw,benzine,Handgeschakeld,,4,1229,1060,13.9,168,5,43,Euro4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany
646,824,1 (< 1K),seat,2003,240000,75,hatchback,geel,benzine,Handgeschakeld,3,4,1390,1009,13.2,174,,245,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,seat,geel,Yellow,1 (< 1K),500.0,seat,Spain
647,825,2 (1K-2K),seat,2001,301301,110,hatchback,grijs,diesel,Handgeschakeld,4,4,1896,,,193,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,seat,grijs,Gray,2 (1K-2K),1500.0,seat,Spain
648,826,3 (2K-5K),peugeot,2008,195403,120,stationwagon,blauw,benzine,Handgeschakeld,5,4,1598,1415,12.0,189,5,68,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,blauw,Blue,3 (2K-5K),2500.0,peugeot,France
649,827,4 (5K-10K),mercedes-benz,2004,185442,170,coupe,grijs,diesel,Automaat,2,5,2685,1565,9.4,228,4,87,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,4 (5K-10K),7500.0,mercedes-benz,Germany
650,828,2 (1K-2K),renault,2004,227145,113,hatchback,grijs,lpg g3,Handgeschakeld,5,4,1598,1192,10.9,192,5,67,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,2 (1K-2K),1500.0,renault,France
651,829,5 (10K-15K),bmw,2011,113474,150,,zwart,benzine,Handgeschakeld,,4,1995,1405,10.0,202,5,95,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,bmw,zwart,Black,,,bmw,Germany
652,830,6 (> 15K),mercedes-benz,2015,23498,122,stationwagon,zwart,benzine,Automaat,5,4,1595,1460,9.0,210,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
653,831,4 (5K-10K),mercedes-benz,2010,136755,95,mpv,grijs,benzine,Automaat,5,4,1498,1250,13.2,174,5,75,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,grijs,Gray,4 (5K-10K),7500.0,mercedes-benz,Germany
654,832,3 (2K-5K),volkswagen,1999,189597,116,mpv,zwart,benzine,Handgeschakeld,5,4,1984,1613,15.4,177,5,141,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany
655,833,4 (5K-10K),peugeot,2011,106323,120,mpv,grijs,benzine,Handgeschakeld,5,4,1598,1380,12.0,177,5,73,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France
656,834,3 (2K-5K),ford,2007,237454,116,mpv,zwart,benzine,Handgeschakeld,4,4,1596,1244,99.9,186,5,66,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,zwart,Black,3 (2K-5K),2500.0,ford,United States
657,835,6 (> 15K),audi,2013,54261,179,sedan,zwart,benzine,Automaat,4,4,1798,1270,7.3,235,5,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audi,zwart,Black,6 (> 15K),,audi,Germany
658,837,2 (1K-2K),opel,2004,329480,101,mpv,grijs,diesel,Handgeschakeld,5,4,1686,1355,13.4,178,5,47,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,2 (1K-2K),1500.0,opel,Germany
659,838,4 (5K-10K),mitsubishi,2014,159730,71,hatchback,wit,benzine,Handgeschakeld,5,3,999,820,13.6,172,5,259,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mitsubishi,wit,White,4 (5K-10K),7500.0,mitsubishi,Japan
660,841,5 (10K-15K),kia,2013,47882,86,hatchback,grijs,benzine,Handgeschakeld,5,4,1248,1004,13.0,168,5,9,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,grijs,Gray,,,kia,South Korea
661,842,1 (< 1K),palmo,2008,10014,11,,,benzine,,,1,150,149,,,,1,,0,1,1,0,1,1,0,0,0,1,1,1,0,1,,0,0,1 (< 1K),500.0,,
662,843,6 (> 15K),audi,2013,55047,313,,bruin,diesel,Automaat,,6,2967,1885,5.6,250,5,80,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,audi,bruin,Brown,6 (> 15K),,audi,Germany
663,845,6 (> 15K),lamborghini,2002,15865,581,coupe,geel,benzine,Handgeschakeld,2,1,6192,1715,3.8,330,2,246,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lamborghini,geel,Yellow,6 (> 15K),,lamborghini,Italy
664,846,5 (10K-15K),peugeot,2013,94250,82,terreinwagen,grijs,benzine,Handgeschakeld,5,3,1199,1020,13.5,169,5,18,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,,,peugeot,France
665,847,3 (2K-5K),ford,2006,153583,116,mpv,grijs,diesel,Handgeschakeld,5,4,1753,1365,11.0,188,5,47,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,3 (2K-5K),2500.0,ford,United States
666,848,6 (> 15K),mercedes-benz,2013,62993,252,sedan,blauw,diesel,Automaat,4,6,2987,1785,7.0,250,5,53,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,blauw,Blue,6 (> 15K),,mercedes-benz,Germany
667,849,3 (2K-5K),honda,2007,212943,95,sedan,grijs,,,4,4,1339,1268,,,,13,,0,0,0,1,1,0,0,0,0,1,1,1,0,1,honda,grijs,Gray,3 (2K-5K),2500.0,honda,Japan
668,850,3 (2K-5K),opel,2007,118278,80,hatchback,grijs,benzine,Handgeschakeld,5,4,1229,1030,15.0,168,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany
669,851,2 (1K-2K),opel,2000,154323,75,hatchback,grijs,benzine,Handgeschakeld,4,4,1598,1063,14.5,170,5,77,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,2 (1K-2K),1500.0,opel,Germany
670,852,6 (> 15K),bmw,1996,130751,286,coupe,grijs,benzine,Handgeschakeld,2,8,3982,1795,,,4,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,bmw,grijs,Gray,6 (> 15K),,bmw,Germany
671,853,3 (2K-5K),chevrolet,2011,71400,68,hatchback,rood,benzine,Handgeschakeld,5,4,995,839,,,,23,Euro5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,chevrolet,rood,Red,3 (2K-5K),2500.0,chevrolet,United States
